title,content,type
Cực kì hài lòng,"Sản phẩm in chất lượng tốt, tất yếu là tiki giao rất nhanh. Mình hài lòng khi mua hàng.
Cuấn sách là những câu chuyện, những câu chuyện về kinh doanh của các nhà đầu tư, tuy chúng không phải tất cả nhưng tác giả đã chỉ ra những khía cạnh khác nhau, việc này cung cấp cho bạn cái nhìn đa chiều thay vì việc chú ý quá nhiều vào tiền, nó thực dụng một cách vừa phải chứ không còn là lý do bao biện cho sự tham lam và ích kỉ đang hiện hữu trong xã hội ngày nay.
Tuy tụa đề không liên quan mấy đến việc như dạy làm giàu (ở đây tôi không có ý gì với những cuốn sách khác) nhưng khi đọc và có được nhiều trải nghiệm của nhiều người trong quá trình phát triển của nền kinh tế (chứ không phải của một cá nhân nào) chắc hẳn bạn sẽ đưa ra cho mình nhũng chiến lược phù hợp với hoàn cảnh hơn.
Đừng cố thắng, khi bạn song hành với thứ gì đó chiến thắng sẽ đi cùng và gặp bạn ở cuối đường.
Chúc mọi người có trải nghiệm tốt với cuốn sách. Thu gọn",0
Cực kì hài lòng,"Đóng gói chắc chắn. Giao hàng nhanh. Tác giả đưa ra những ví dụ, những câu chuyện thực tế giúp mình thay đổi suy nghĩ rất nhiều về tiền bạc",0
Cực kì hài lòng,"Từ câu đầu tiên đến câu cuối cùng, cuốn sách này cung cấp bằng chứng mới nhất và cập nhật nhất về sức mạnh lành mạnh của kiến thức tài chính để làm phong phú toàn bộ cuộc sống của bạn.  Tác giả kể những câu chuyện để khám phá hiểu biết về tài chính và sống một cuộc sống tốt đẹp luôn song hành với nhau.  Hầu hết các cuốn sách tài chính khác thảo luận về khía cạnh định lượng được tôn trọng và chiếm ưu thế, khoa học phức tạp, các công thức phức tạp và các số liệu thống kê khó hiểu.  Đọc các thể loại tài chính cá nhân truyền thống khiến mọi người lầm tưởng rằng các nhà đầu tư cần phải thông minh và năng nổ để đầu tư thành công. Cuốn này lại cực kỳ dễ hiểu ngay cả với những người chưa biết gì về tài chính. Thu gọn",0
Cực kì hài lòng,"Một cuốn sách rất cuốn hút, mình đã đọc nó trong tháng 1, tháng mà rất nhiều hoạt động cũng có liên quan đến tiền, đó là sắm sửa đón tết. Và giá trị trong sách còn cao hơn cả giá cả nằm trên bìa sau cuốn sách. Tiết kiênvà sống ở mức thấp nhất có thể là chủ nghĩa tối giản và cách giàu nhanh nhất.😊😊 Thu gọn",0
Cực kì hài lòng,"Sách chất lượng
Ủng hộ yếu lần sạu",0
Cực kì hài lòng,"Tiki giao hàng nhanh, sách được bỏ trong hộp cùng những cuốn khác, được lót 1 lớp chống sốc nên khi giao tới không có lỗi.
Mình mới chỉ đọc mấy chương đầu của cuốn sách nhưng nó cho mình một cái nhìn khá khái quát về tâm lý của những người có khả năng nắm bắt dòng chảy đồng tiền. Đặc biệt là tính tham lam của con người.
Còn lại chưa đọc, nhưng đây là cuốn sách đáng để mua Thu gọn",0
Cực kì hài lòng,"Mình cần pass bảng vẽ Gaomon M5 hình dạng quyển sổ màu xanh nha. Đầy đủ phụ kiện mới mua luôn ạ. 
Hộp bảng vẽ gồm:
1 Sketchnote tablet
1 bút kỹ thuật số
1 bút bi & 5 ngòi ( cái này chỗ khác ở sàn S, L không bán đâu ạ) 
1 cáp cắm máy tính
1 cáp cắm điện thoại (type C và micro usb)
10 ngòi bút kỹ thuật số
1 tháo ngòi bút

Mình pass 600k Thu gọn",0
Cực kì hài lòng,Sách hay đáng đọc về quản lý tài chính cá nhân. Chất lượng giấy cũng tốt. Ngoài một số trang in hơi mờ. Một số thuật ngữ về kinh tế dịch hơi khó hiểu cho những người không tìm hiểu nhiều về kinh tế học. Thu gọn,0
Cực kì hài lòng,mong là shop sẽ chú ý hơn ở khâu gói hàng!,0
Cực kì hài lòng,"đúng với cái tên, sách nói về tâm lý con người khi đứng trước tiền tài, của cải và một số lời khuyên hữu ích thông qua các mẩu chuyện có thật của một số trường hợp nổi trội về kinh tế. Vì nó thông qua các câu chuyện nên nó rất dễ hiểu, dễ đọc. Mình thấy sách hay vì nó nêu đúng cái tâm lý của mình với tiền bạc, những điều hiển nhiên đến nỗi mình sẽ... không biết nếu không đọc. Nhưng giờ mình đã biết rồi nè, nên đọc nha. Thu gọn",0
Cực kì hài lòng,"Sách rất hay, mình đọc liền 1 mạch trong 2 ngày và sẽ còn đọc lại, bản thân đã take note dc rất nhiều bài học mà mình nghĩ ai cũng cần thiết để nuôi dưỡng kỹ năng tài chính cá nhân , tuy dịch có nhiều chỗ hơi cấn nhưng vẫn không quá khó để hiểu đc hết nội dung . Là 1 cuốn sách rất hay mình đọc được trong đầu năm 2022 này . Thu gọn",0
Cực kì hài lòng,"Đây là lần đầu tiên tôi mua sách trên tiki, trong đó có quyển Tâm lý học về tiền.

Về dịch vụ của Tiki: Nhìn chung rất tuyệt vời. Sách đặt đêm hôm trước thì sáng hôm sau đã giao. Tuy nhiên vẫn còn nhược điểm là sách không được bọc skin, rất dễ lỗi trong quá trình ship tới khách hàng.

Về ngoại hình sách: Nhìn chung ổn áp, giấy thơm. Kích thước sách gọn vừa lòng bàn tay, phù hợp đọc trong mọi không gian từ phòng sách, đi bộ, đợi bến xe...

Về nội dung sách: Với những ai có căn bản khá về tài chính, có tư duy về kinh tế thì theo tôi đây là cuốn dễ đọc. Dịch thuật đôi ba chỗ còn khô cứng, không mượt mà, chưa thoát ý của tác giả. Tuy nhiên, khi đọc tập trung và cùng tư duy với những luận điểm trong sách, đại ý của từng chủ đề nhìn chung vẫn có thể cảm thấu được.

Câu nói hay trong sách (tôi có đính kèm hình): Bí quyết khi đối phó với thất bại là sắp xếp cuộc sống tài chính của bạn theo cách mà một khoản đầu tư sai lầm ở chỗ này và một mục tiêu tài chính bị bỏ lỡ ở chỗ khác cũng không làm bạn trắng tay được và vì thế bạn có thể tiếp tục chơi cho đến khi vận may mỉm cười với bạn. Thu gọn",0
Cực kì hài lòng,"Sách nguyên vẹn, dù không còn seal nhưng cũng không bị bẩn, móp méo. Nội dung là các vấn đề tài chính được tác giả khám phá qua góc nhìn tâm lý học, đáng để đọc. Tuy nhiên bản dịch còn thô, nội dung đơn giản nhưng cách biên dịch làm cho nó phức tạp lên, mất nhiều thời gian để đọc, giá mà được biên dịch & diễn giải lại cho mượt mà hơn thì tuyệt vời. Thu gọn",0
Cực kì hài lòng,"Mua tại Tiki thì giá khỏi phải bàn rồi, siêu tốt :D. Dịch vụ tiếp nhận-đóng & giao hàng rất nhanh/tốt luôn, ngoại trừ ở khâu đóng hàng thì Tiki nên đầu tư thêm lớp mút lót bao sách lại cho những người mua như mình an tâm hơn, may là sách không bị hư hại gì trong quá trình vận chuyển. 

Về nội dung sách thì mình chưa đọc tới nên chưa đánh giá được. Thu gọn",0
Cực kì hài lòng,"Một cuốn sách có mindset khác với những cuốn sách nói về tiền. Người ta chứ nhan nhản nói về các kĩ thuật hay phân tích đầu tư nhưng ít ai nói về khía cạnh tâm lí học trong đầu tư như thế nào.  Đây là một cuốn sách đáng đọc nếu như bạn đang muốn tìm hiểu về tài chính hay ít ra là làm mới thêm những tư duy của mình về tiền bạc. TIKI giao hàng nhanh và sách không bị méo mó hay có lỗi trong khi vận chuyển. Cuối cùng, chúc các bạn đọc vui ! Thu gọn",0
Cực kì hài lòng,Lần đầu tiên đọc thì tôi thấy sách bổ ích voi bất cứ người đọc nào. Nhưng người có hiểu biết về chứng khoán và kinh tế học sẽ tiếp thu cuốn sách này trọn vẹn hơn người không rành như tôi rất nhiều. Nhà sách Tiki giao hàng nhanh và đóng gói rat cẩn thận. Thu gọn,0
Cực kì hài lòng,"Sách đọc rất hay.  Nội dùng truyền tải, dễ hiểu đạt được mục tiêu của tác giả ở phần mở đầu ""Tôi thà đưa ra 20 ý kiến ngắn mà bạn sẽ đọc trọn vẹn còn hơn một ý kiến dài khiến bạn từ bỏ"".  Tuy nhiên, chắc người dịch tác phẩm này không phải là người có kiên thức về tài chính nên có 1 lỗi dịch thuật rất sơ đẳng là dịch tên sách Security Analysis là Phân Tích Bảo Mật ở trang 134. Thu gọn",0
Cực kì hài lòng,"ngắn, gọn,giao nhanh",0
Cực kì hài lòng,"Luôn ưng ý với chất lượng sách & dịch vụ giao hàng của Tiki nên cho 5 sao. Nội dung sách thì hay, nhưng dịch kiểu word by word đọc hơi mắc cười, còn sót lỗi chính tả. Hi vọng nhà xuất bản sẽ cải thiện ở những lần tái bản sau. Thu gọn",0
Cực kì hài lòng,Mua sale nhưng Tiki Trading giao hàng đóng gói cẩn thận. Hàng giao đến vẫn vẹn nguyên và an toàn. Mua sách chỉ trung thành với tiki thôi,0
Cực kì hài lòng,"Cuốn sách hay nhất về Tiền và đầu tư mà mình đã từng đọc.

Đã đọc 3 lần và sẽ tiếp tục đọc cho đến khi mọi ý tưởng, mọi nguyên lý trong cuốn sách trở thành một phần tự nhiên trong suy nghĩ của bản thân. Thu gọn",0
Cực kì hài lòng,"Chất lượng tốt, nội dung cực hay, đóng gói đẹp vận chuyển hàng nhanh bảo quản hàng cực tốt",0
Cực kì hài lòng,"Trong 20 chương nhưng chỉ có vài chương là dễ hiểu và 2 chương cuối tổng hợp là hay nhất,đáng để tham khảo",0
Cực kì hài lòng,"Đọc khá hay; toàn bộ quyển sách thực ra là sự triển khai trên ý tưởng là cách hành xử với tiền hầu như do những gì bạn đã trải qua trong quá khứ, cũng như khả năng giữ tiền quan trọng hơn kiếm tiền  😀 Bản dịch có 1 số điểm lỗi vặt, kiểu như security analysis bị dịch thành phân tích bảo mật??? Hy vọng là sau này biên tập cẩn thận hơn Thu gọn",0
Cực kì hài lòng,"Ship cẩn thận và bọc đầy đủ
Các chương sách là những câu chuyện nhỏ giúp người đọc hiểu được nhiều ý tưởng, thay vì việc kể chuyện dài dòng như các cuốn sách khác.
Đọc một hai chương và phải highlight lại nhiều vì nhiều suy nghĩ khai mở.
Nên đọc và mua ở Tiki Thu gọn",0
Cực kì hài lòng,"Cuốn sách rất bổ ích, mình là một người ghiền đọc tiểu thuyết hơn những cuốn thể loại như này mà còn thấy khá cuốn khi đọc",0
Cực kì hài lòng,Sách còn nguyễn ko bị hư hỏng shippe thân thiện nhiệt tình mà tại sao lúc nào cũng giờ mình ngủ trưa z chòi,0
Cực kì hài lòng,"Nội dung sách dễ hiểu, dễ đọc, sách in ấn to rõ, chất lượng giấy tốt
Giao hàng nhanh chóng đóng gói chắc chắn",0
Cực kì hài lòng,"Sách có những bài học rất hay về tiền, cách tâm lý chúng ta ảnh hưởng đến việc dùng tiền như thế nào và ngược lại, có đôi chỗ mình đọc chưa thực sự hiểu được, có thể do kiến thức mình phần đó chưa tốt, mình sẽ trau dồi thêm và đọc lại quyển này vài lần nữa Thu gọn",0
Cực kì hài lòng,Vẫn recommend shop dùng bọc chống sốc giúp sách k bị móp méo khách hàng vẫn yên tâm tin tưởng hơn,0
Cực kì hài lòng,"Sách thì tớ chưa đọc, vì chỉ mới nhận thôi. Nhưng cả thấy khá bất ngờ khi được tặng kèm 1 cuốn sách dày như thế này, mà cuốn đc tặng vẫn bọc bookcare như cuốn mình mua nữa chứ. Tiki chu đáo quá. Cảm ơn ạ! Thu gọn",0
Cực kì hài lòng,"Một bài học , sử dụng tiền hiệu quả có mục đícnh, tinh thần học hỏi khiêm tốn",0
Cực kì hài lòng,"Giao nhanh, giá siêu tốt, chất lượng sách khỏi bàn, 5 sao",0
Cực kì hài lòng,"Sản phẩm sách của tiki luôn làm mình hài lòng vì mức giá tốt, giao hàng nhanh chóng, đóng gói mọi thứ đều rất cẩn thận, sách không móp méo gì cả. Cảm ơn tiki",0
Cực kì hài lòng,"Một cuốn sách hay về tiền.
Nếu bạn có tham gia chiên chứng, đây là một cuốn sách không thể bỏ qua.
Mọi người đều có thể làm rất nhiều việc điên rồ với tiền của mình, nhưng có thực sự là chúng ta nhận ra điều đó không? Thu gọn",0
Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận
Nhìn chung sách đẹp, ko bị lỗi bìa",0
Hài lòng,Chưa đọc nhưng hình thức oki,0
Cực kì hài lòng,"Tựa sách nói lên tất cả, bổ ích",0
Cực kì hài lòng,"chất lượng sách tốt, nhưng chắc do lúc vận chuyển góc của bìa sách bị nhăn. Mình xin góp ý là nên đóng gói với cái vật liệu chóng sốc để sách đến tay người mua nguyên được vẹn nhất có thể",0
Cực kì hài lòng,"Vỏ hộp hơi bị móp nhưng may sách vẫn nguyên vẹn. Tiki gói hàng hơi sơ sài, các chỗ khác thường có thêm lớp bọc nilon bọt ngoài sách. Sách in đẹp, nội dung chưa đọc nên chưa đánh giá.",0
Cực kì hài lòng,"Nghe tiêu đề thấy hấp dẫn, cũng được khuyên nếu quan tâm đến tiền tệ và tài chính thì đây là cuốn sách nên đọc.
Tiki giao hàng nhanh , đóng gói đẹp ! ❤️",0
Cực kì hài lòng,"Giao hàng nhanh, sách nhận được ok.",0
Cực kì hài lòng,"Có một câu tôi khá tâm đắc là: Độc lập là không có nghĩa bạn sẽ dừng làm việc, mà bạn chỉ làm công việc mà bạn yêu thích với những người bạn thích (đương nhiên sẽ có chút chút không hài lòng, nhưng các vẫn để bạn thích vẫn chiếm chủ yếu) vào thời điểm bạn muốn và kéo dài bao lâu bạn muốn. Thu gọn",0
Cực kì hài lòng,Mặc dù hộp đựng bị móp nhưng kh ảnh hưởng tới sách nên dùng túi chống sốc sẽ tốt hơn . Khá hài lòng. Nhưng mà không có bookmark à shop,0
Cực kì hài lòng,"Sách hay nha!
Ko phải là dạng sách self help dạy làm giàu, mà là 1 cuốn sách hướng dẫn tâm lý học khi đối diện với các vấn đề tiền bạc, tài chính.",0
Cực kì hài lòng,"Sách bị vết lem và xước, nhưng nhỏ nên ko sao, đc bọc silk cẩn thận, (đợt này chỗ mình ảnh hưởng bão mưa cả ngày, cứ sợ bị ẩm). Sách đẹp lắm nhé cả nhà, tì vết 1 chút nhưng vẫn 5*. Sẽ còn ủng hộ",0
Cực kì hài lòng,Mình chưa đọc nên chưa thể nói về nội dụng. Sách đang sale nên giá khá êm. Ko có seal vs bookmark. Giao nhanh,0
Cực kì hài lòng,Sách được bọc cẩn thận. Giao hành nhanh,0
Cực kì hài lòng,"Trang giấy dày, in rõ nét
Gói hàng kỹ, giao hàng nhanh",0
Cực kì hài lòng,"sách dễ đọc, không lý thuyết, nhiều chương thú vị và gợi mở tư duy, cách nghĩ đúng đắn về tiền như tự do tài chính, tiết kiệm, đầu tư. Rất đáng đọc, mua làm quà tặng bàn bè, con cháu đọc để mở mang và có thái độ đúng đắn về tiền bạc. Thu gọn",0
Cực kì hài lòng,"Quyển sách này giúp chúng ta có cái nhìn hợp lý hơn về vấn đề tiền bạc. Dù muốn hay không ai cũng phải đối diện với vấn đề này. nhưng cũng có rất nhiều người không hạnh phúc với tiền của mình. Đó chính là lý do nên đọc quyển sách này. Giá trị cốt lõi của quyển sách không phải là hướng dẫn cách kiếm tiền hay làm giàu, mà là tìm lại được cảm giác hạnh phúc với việc xử lý tiền bạc. Đọc được quyển sách hay, xin được chia sẻ với các bạn. Trân trọng. Thu gọn",0
Cực kì hài lòng,5 sao!,0
Cực kì hài lòng,"Nội dung mình chưa đọc nên k dõ , chất lượng sách tốt",0
Cực kì hài lòng,"Shop đóng gói cẩn thận và giao nhanh.
Sách mua giá 50% nên rất ưng ah.",0
Cực kì hài lòng,"Sách mới lắm ạ, mình chưa đọc nên chưa đánh giá đc nội dung, nhưng đây là quyền sách bạn bè recommend rất nhiều ạ",0
Cực kì hài lòng,"- Giao hàng nhanh
- Hình thức đẹp",0
Cực kì hài lòng,"Tên đúng với cuốn sách ""Tâm lý"" của người dân nhỏ lẻ về tiền, hiểu được tâm lý này 1 cách thực dụng, bạn mới có thể trở thành cá mập, tuy nhiên phải đòi hỏi áp dụng vào thực tế và phải thấu hiểu bản thân mình đang nằm ở đâu trong cuốn sách này Thu gọn",0
Cực kì hài lòng,"Tuyệt, cảm ơn shop và anh shipper",0
Cực kì hài lòng,Nghe sách nói Thấy được giá trị và ngôn tùe sử dụng rất dễ hiểu,0
Cực kì hài lòng,"Sách giao tới chất lượng tốt, đóng gói cẩn thận. Nội dung hay.",0
Cực kì hài lòng,ms mua nên chưa có thời gian đọc nma hơi buồn vì mua sách mà Ko có túi chống sốc làm sách hơi bị móp cái góc,0
Cực kì hài lòng,"Đã từng nghe ""đồng tiền là ông chủ xấu, nhưng là tên nô lê tôt"". Thế thì cuốn ""Tâm lý học về tiền"" nói sao đây?!..",0
Cực kì hài lòng,Chưa đọc nội dung,0
Cực kì hài lòng,Đây thật sự là cuốn sách mình muốn đọc mà đó giờ ko biết tìm ntn.,0
Cực kì hài lòng,"Tiki giao hàng nhanh, mới đặt hôm qua mà nay đã về, nhưng đóng gói thì vẫn tệ. Hộp ngoài thì móp méo biến dạng, bên trong thì không bọc không chống sốc gì cả.",0
Cực kì hài lòng,"Nội dung chi tiết, ví dụ sinh động, sách in đẹp rõ, giấy nhẹ. Giao đúng hẹn",0
Cực kì hài lòng,"Sách hay, nhiều suy nghĩ, thông điệp bài học sâu sắc được đưa ra. Mình thích chương Tự Do, học được nhiều thông điệp và chiêm nghiệm cho csong hiện tại. Sách hay nên quyết định mua thêm 1 quyển khác tặng bạn mình! Thu gọn",0
Cực kì hài lòng,"Một cuốn sách hay, giao nhanh, sách đẹp, mua hàng ở tiki luôn yên tâm về chất lượng. đầu tư cho tri thức là khoản đầu tư đúng đắn",0
Cực kì hài lòng,"Nhanh, đúng hẹn, đóng gói gọn gàng",0
Cực kì hài lòng,"Hình thức đẹp. Sách store giao mình bị lỗi cắt giấy góc nhưng không nhiều lắm nên không complain.
Nội dung chưa đọc. Mình sẽ review sau",0
Cực kì hài lòng,Giao hàng siu nhanh. Anh shipper rất thân thiện. Tiki bọc hàng siêu kĩ nên sách mới 100% ko móp ko cấn góc ko xước bìa. Mình rất hài lòng ạ.,0
Cực kì hài lòng,Sách thích thực. Giúp cho ai đang nuôi mộng làm giàu hoặc người đang kinh doanh có cái nhìn đúng mực hơn về đồng tiền. Sử dụng đồng tiền thông minh và hiểu được ma lực của nó.,0
Cực kì hài lòng,"Mình đánh giá sách tốt ở nội dung
Nhưng mua đợt dịch nên chờ sách hơn 1 tháng mới giao tới và sách bị ẩm
Tiki nên cẩn thận hơn khi bàn giao cho bên vận chuyển thứ 2 nhé",0
Cực kì hài lòng,"Tiki giao hàng nhanh và sản phẩm đóng gói cẩn thận, nguyên vẹn khi đến tay khách hàng.",0
Cực kì hài lòng,"Đóng gói tốt, sách đẹp không bị gấp góc",0
Cực kì hài lòng,Siêu hay luôn ý,0
Cực kì hài lòng,"Tiki giao nhanh, chất lượng sách thì miễn phải bàn, ai muốn cải thuện kĩ năng xài tiền và tiết kiệm hoặc theo gương các ông trùm tài chính thì đây là những cuốn sách tham khảo rất hay",0
Cực kì hài lòng,Một cuốn sách tuyệt vời nếu như ai có thể hiểu sâu về nó đọc sẽ thấm hơn nhiều,0
Cực kì hài lòng,"Sách hay, dễ hiểu.",0
Cực kì hài lòng,"Sách mới, đẹp,giao hàng nhanh .",0
Cực kì hài lòng,Sách rất hay và bổ ích.,0
Cực kì hài lòng,"ship siêu nhanh. bao gói rất kỹ, sách đẹp. dịch vụ tuyệt con bà vời.
Về nội dung: do mình chưa tiếp xúc quá nhiều với tư duy về tài chính nên kiến thức về tài chính cá nhân còn thô, nhưng nội dung sách mình thấy rất là hay và bổ ích. Thu gọn",0
Cực kì hài lòng,giao hàng nhanh sách đóng gói kĩ càng thấy nội dung rất hay mọi người nên mua đọc thử,0
Cực kì hài lòng,"Sách hay. Ban đầu mình tưởng sách kiểu đưa ra học thuyết, phân tích tâm lý...(kiểu lý thuyết chung chung).
Nhưng khi đọc thật sự bất ngờ vì sách chia sẻ rất gần gũi, thực tế nhưng vẫn bài bản ko suồng sã (bằng cách kể chuyện). Thu gọn",0
Cực kì hài lòng,"Chưa đọc nên chưa đưa ra bình luận nội dung. Sách codn niêm kiếng, đóng gói cẩn thận, và woa khách được sale hơn 50%.",0
Cực kì hài lòng,"Sách giao đẹp, không bị df, mặc dù nhìn trông bị bụi và hơi xước ấy. Nói chung giao hàng nhanh, xứng đáng mua",0
Cực kì hài lòng,"1 cuốn sách hay, giúp có cái nhìn mới về đồng tiền và quản lý chi tiêu",0
Cực kì hài lòng,"sách hay, nhưng tiki đoang gói làm mình rén thật sự.
 móp góc,móp cạnh đủ cả",0
Cực kì hài lòng,"Sách đọc khó hiểu, rút ít bài học từ sách. Vì là bán sách chứ không phải bán nội dung nên mình vẫn cho 5 sao",0
Cực kì hài lòng,"Giao hàng nhanh, bạn shiper lịch sự. Sách đẹp, nội dung ok, ai cũng nên đọc, đặc biệt là các bạn trẻ nên đọc càng sớm càng tốt.",0
Cực kì hài lòng,"Cũng tạm tạm, không hấp dẫn lắm. Gọi là đọc để mở thêm góc nhìn",0
Cực kì hài lòng,Đẹp. Hình ảnh chỉ mang tính chất minh hoạ.,0
Cực kì hài lòng,"Giáo hàng nhanh, chất lượng sách rất tốt",0
Cực kì hài lòng,"chưa đọc ạ. giao cực nhanh dù mìmh chọn giao tiết kiệm, khoảng vài tiếng là tới rùi",0
Cực kì hài lòng,"Giấy tốt, chữ in rõ nét, màu sắc nét.
Bìa mức khá tốt.
Vận chuyển nhanh, đóng gói cẩn thận",0
Cực kì hài lòng,"Sách đẹp, giao nhanh đúng giờ, nội dung hay, mình hay mua hàng ở trên Tiki nên cực kỳ là an tâm luôn. Cho hẳn shop 5 sao.",0
Cực kì hài lòng,"sách khá hay, mở mang cho mình 1 số góc nhìn ms về tiền bạc. cơ mà mình ko thích chất lượng bản dịch lắm. nhiều chỗ lủng củng và hơi khó hiểu.
tiki giao hàng cũng siêu nhanh",0
Cực kì hài lòng,"Đây là 1 cuốn sách gối đầu giường, nội dung rất hay về tài chính",0
Cực kì hài lòng,Giao hàng nhanh và đóng gói cẩn thận,0
Cực kì hài lòng,1 cuốn hay về tiền. Mở ra những góc nhìn khác mà trước đó mình không thấy,0
Cực kì hài lòng,"Nd sách quá tuyệt vời lên đọc một lần, hướng dẫn và những lời khuyên sử dụng tiền hợp lý và nhiều lý do vì sao ta hay tiêu tiền như vậy các khắc phục.",0
Cực kì hài lòng,Sách đẹp chưa đọc,0
Cực kì hài lòng,"Giao nhanh, đúng hạn vì mình mua gói TikiNow, sách bọc rất đẹp nhờ Bookcare. Chất liệu giấy tốt. Đáng mua.",0
Cực kì hài lòng,"Sách tốt, giao hàng nhanh.",0
Cực kì hài lòng,"Sách rất hay, là 1 trong những quyển hay nhất về tiền mình từng đọc. Có sách audio rồi nhưng vẫn mua thêm sách giấy",0
Cực kì hài lòng,"Sách hay, văn phong của  ng dịch hợp vs gu mk",0
Cực kì hài lòng,"Đọc sách đem lại cho bạn những trải nghiệm thú vị, giúp bạn nhanh chóng tiến đến thành công bằng con đường tri thức. Đọc xong nhớ thực hành và chia sẻ nhé!",0
Cực kì hài lòng,"Sách mới, ship từ hcm co khac, bọc cẩn thận và có bọc cả sách lại",0
Sản phẩm đẹp về hình thức lẫn nội dung,"Thông điệp thực tế, hợp thời và lý thú về tư duy tiền bạc thế kỷ 21.
Các sự kiện gần đây nhất cũng được tác giả đề cập cùng cái nhìn mới. Cảm ơn 1980 cùng NXB đã đem về các đầu sách mới và có ích như thế này Thu gọn",0
Cực kì hài lòng,"Ok sách mới, đẹp, mình chưa đọc nên không biết nội dung",0
Cực kì hài lòng,"Sách nguyên vẹn, sạch sẽ, tiki giao hàng bao đúng hạn luôn ạ ❤️",0
Cực kì hài lòng,"Nội dung vài chương đầu rất hay, lại còn được Tiki giao nhanh nữa, 10 điểm nha",0
Cực kì hài lòng,"sách nói về tiền rất hay.bên cạnh cuốn này còn có ""hiểu hết về tiền"",""linh hồn của tiền"" mn nên đọc",0
Cực kì hài lòng,Sách hay !,0
Cực kì hài lòng,"Đóng gói tốt, sản phẩm mới, đẹp. Nội dung thì vẫn chưa đọc😅.",0
Cực kì hài lòng,"giao hành nhanh.
 nội dung sách nói khó hiểu, nó rời rạc dù đã cố tập trung , 
nhưng đề nghị bổ sung book mark thì hay
( đánh giá cái nhân)",0
Cực kì hài lòng,"Đóng gói cẩn thận.chất liệu in tốt
Về nội dung do chưa đọc hết nên chưa thể có đánh giá đầy đủ",0
Cực kì hài lòng,Giao hàng nhanh. Sẽ đọc và viết đánh giá về nội dung sách sau,0
Cực kì hài lòng,"Tiki giao hàng rất nhanh, hôm trước đặt hôm sau đã có.
Còn về cuốn sách thì nội dung tuyệt vời, nó nói về cách mà con người suy nghĩ, hành động với tiền bạc. Rất hay. 100% đáng mua.",0
Cực kì hài lòng,"Giao hàng nhanh, shipper vui vẻ, đóng gói cận thận",0
Cực kì hài lòng,Đóng gói cẩn thận.giao hàng rất nhanh.hài lòng với tiki,0
Cực kì hài lòng,Đóng gói k kĩ càng cho lắm nhưng hên là sách honq bị nhàu nát hay gì,0
Cực kì hài lòng,Mua tặng đừng hỏi gì cả,0
Cực kì hài lòng,Quyển sách ngắn và dễ đọc. Cá nhân mình thấy sách đưa ra những ví dụ không chỉ áp dụng cho việc quản lý tiền bạc mà còn là cách ứng xử hành ngày,0
Cực kì hài lòng,"Giao hàng nhanh, đóng gói kỹ càng sách mới. Mua đúng dịp sale lại còn được giảm phí ship, xuất sắc luôn",0
Cực kì hài lòng,Rất hay và súc tích! Thích hợp cho người bận rộn chỉ có thể đọc 1-2 chương mỗi lần.,0
Cực kì hài lòng,Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay  Quá hay Thu gọn,0
Cực kì hài lòng,Cuốn này ai nghèo nên đọc,0
Cực kì hài lòng,"giao nhanh lắm luôn, sách ngã vàng nên đọc k bị đau mắt",0
Cực kì hài lòng,Giao hàng nhanh đóng gói đẹppp ?????????? sách đáng để đọc ❤️❤️❤️❤️,0
Cực kì hài lòng,"Sách hay, nên đọc.",0
Cực kì hài lòng,"Hóng mua sách này mãi, sản phẩm chất lượng.",0
Cực kì hài lòng,"Tiền là sức bật của lò xo, lò nỗi lo của tuổi trẻ và sức khỏe của người già",0
Cực kì hài lòng,"giao hàng siêu nhanh nhưng sách bị cong nhẹ một tí, nội dung thì mình chưa đọc, về phần sách thì okela nha mng",0
Cực kì hài lòng,"Sộc ngay mùi giấy mới vào mũi luôn. Giao hành nhanh, shipper thân thiện cực :>",0
Cực kì hài lòng,Sách và giấy đẹp. Tiki giao hàng nhanh,0
Cực kì hài lòng,sách nội dung hay và phù hợp với những ai đang có ý định đầu tư hoặc muốn tìm hiểu về tài chính cá nhân.,0
Cực kì hài lòng,"Giao hàng nhanh, sách đẹp không bị lỗi chỗ nào. Đọc cmt nhiều bạn khen sách hay nên sẽ đọc thử để cảm nhận",0
Cực kì hài lòng,"Sp đúng như hình chụp, đọc tam được",0
Cực kì hài lòng,kiến thức tài chính thật tuyệt vời. giúp mình bỏ 1 số việc xấu trong việc quản lý chi tiêu,0
Cực kì hài lòng,"Tiki giao nhanh. Sách mới, rất đẹp.
Về nội dung thì mình thấy sách có nhiều ý hay, đáng đọc.",0
Cực kì hài lòng,"Giao nhanh, nội dung chưa đọc chưa biết",0
Cực kì hài lòng,"Sách hay, thiết thực và dễ hiểu. Nghiêng về thị trường chứng khoán cho những nhà đầu tư F0 nên đọc để hiểu hơn vê tâm lý",0
Cực kì hài lòng,"đặt mấy cuốn nhưng mỗi cuốn này hơi bụi tí, nhưng không sao, Tiki giao rất nhanh, gói hàng chu đáo, giá lại rẻ.",0
